objid,ra,dec,i,r,g,ra_px,dec_px
1237646587710014683,80.5391056272824,0.730984292075716,21.66412,21.86204,22.62678,921.3853429303726,189.01727764308373
1237646587710015146,80.5521166900382,0.686096556359466,20.66305,21.96086,23.46306,513.3855497190611,307.51131148883366
1237646587710014400,80.5876826178247,0.796388876444404,18.70955,19.49112,20.97251,1515.8989459986992,630.4099187915111
1237646587710014842,80.5861323837183,0.659354624288335,22.08078,22.20128,22.54636,270.3314605109946,616.9135265926244
1237646587710014872,80.5944869538852,0.822204241220702,20.57113,20.9255,22.0338,1750.550158663048,692.1631007864472
1237646587710014718,80.5515556531714,0.838330923792533,22.11654,22.23965,23.15883,1897.1134917369977,301.75588702158564
1237646587710015142,80.5501365686612,0.796464334658248,21.53238,22.78473,24.42476,1516.5678200368245,289.0331972602895
1237646587710014515,80.5623223748685,0.820430720548521,20.22123,20.38936,20.98915,1734.4146095074825,399.72555226441443
1237646587710014125,80.6121058610331,0.79067016780074,21.45574,22.5102,24.07869,1463.9317128089388,852.4962837021114
1237646587710014411,80.6033626762239,0.832493484291748,20.15554,21.216,22.94475,1844.078533276128,772.817180466235
1237646587710013840,80.6456205691702,0.77227763950992,17.72828,17.87008,18.21599,1296.7732004698316,1157.3018750174742
1237646587710013929,80.5310671962758,0.65212616468452,15.74121,17.35549,18.78768,204.60398903572332,116.26463337561347
1237646587710014702,80.5416182581702,0.752242138141218,20.10468,20.31402,21.00786,1114.6085862736875,211.77206740041163
1237646587710013989,80.5552272005468,0.762490105516303,18.88371,18.9891,19.38171,1207.762644278681,335.4645464491574
1237646587710014519,80.5700200185277,0.828358977425248,20.15938,20.28495,20.69585,1806.4816853246502,469.6793588074592
1237646587710014160,80.6225102970484,0.826457832018594,17.74927,17.99603,18.62327,1789.228194043664,946.9366342827892
1237646587710014162,80.6229395829045,0.827420683799964,20.40827,20.77532,21.38733,1797.980253288696,950.8354830714562
1237646587710014184,80.6316133267552,0.666674985336989,19.1433,19.48604,20.30648,336.89410611264134,1030.415651336786
1237646587710014189,80.6365217681624,0.69451402357881,18.999,19.21142,19.7566,589.9388751050552,1074.9210167042368
1237646587710014216,80.6425843871663,0.68103288903471,18.90749,19.21954,19.99353,467.40625100728164,1130.1053308626774
1237646587710014251,80.651589156789,0.797895826529441,17.78681,18.09876,18.93459,1529.63239541902,1211.4544529185744
1237646587710014255,80.6516215702441,0.709032455814534,18.66084,18.89412,19.43312,721.9127143150935,1212.1493382468402
1237646587710015019,80.6523868081952,0.828542032337504,20.02573,20.93223,22.36919,1808.1906140114156,1218.568808007551
1237646587710014263,80.6541547885221,0.703823806114722,18.24958,18.42686,18.83779,674.5704964276181,1235.2058292698196
1237646587710014729,80.5524502117803,0.842637564613802,20.21552,21.5533,22.95627,1936.2589843799742,309.8708077951798
1237646587710014771,80.563606116651,0.783031677040286,21.05324,21.65864,23.13191,1394.477979410212,411.5591844169782
1237646587710014884,80.5993932278221,0.803328082638288,19.15317,20.65652,22.27704,1578.9785173410319,736.854654324771
1237646587710014982,80.6353629142664,0.684163306423576,19.78707,20.86279,22.39198,495.8557642988104,1064.4305016697265
1237646587710014264,80.6524530195602,0.702326660072289,19.18559,19.88917,21.35316,660.9611859519382,1219.7394087534294
1237646587710014488,80.5246035702883,0.769988091770664,19.85114,20.09908,20.61952,1275.9032066503762,56.9940406135064
1237646587710013931,80.5317183336257,0.653611743164325,20.15226,20.40727,21.21315,218.1073820371406,122.17878396252104
1237646587710013977,80.5453283247299,0.701448210673262,16.52788,17.53042,18.98778,652.9209337819362,245.7227522021896
1237646587710013996,80.5552977431479,0.670691097193259,20.27539,20.49382,21.04114,373.35955666865584,336.50115511743985
1237646587710014088,80.6011654940829,0.652202071027691,20.93024,21.04559,21.6051,205.32619965918616,753.6333163789174
1237646587710014086,80.6018972186149,0.651071441599406,16.45981,18.13054,19.64027,195.04975759869183,760.2914968745603
1237646587710014325,80.6722922061321,0.749571368387812,17.88831,18.09688,18.67764,1090.4027589660673,1399.9105973425997
1237646587710014775,80.5643160442703,0.656638062559679,20.88468,21.41831,23.04495,245.62896108995358,418.56050915947355
1237646587710014778,80.5646045510246,0.641491313136652,21.32429,21.64661,22.54551,107.95307645983678,421.249255104344
1237646587710014526,80.5786054928062,0.676487732317155,20.43056,20.64393,21.05807,426.0585849861503,548.4007996670803
1237646587710014832,80.5854690528858,0.650609292180169,20.36972,21.84481,23.22455,190.84068378991537,610.9203942609533
1237646587710013628,80.5884296280919,0.706239376105035,20.10645,21.29158,22.72591,696.4897141908787,637.5961425873671
1237646587710013870,80.6658715496187,0.704593816529243,20.48516,21.88181,23.71968,681.5769545604545,1341.7358496307193
1237646587710014946,80.6286083325266,0.653211490140161,20.58877,20.86302,21.66823,214.51633475533197,1003.1528192616304
1237646587710013456,80.5253441841028,0.682864911429131,15.40923,15.61278,16.20201,484.0007757796635,64.09762326602367
1237646587710014496,80.5365543599498,0.731757841659642,19.67374,19.94217,20.62231,928.4154787758437,165.81696722933668
1237646587710013969,80.541418583978,0.789635818997293,17.9634,18.53359,19.84082,1454.496782748296,209.79664783703686
1237646587710014380,80.5421638313106,0.716638875418851,18.09068,19.28814,20.72965,790.99453846229,216.8849023349527
1237646587710013990,80.5554736939065,0.761583000974977,19.83149,20.51246,22.07077,1199.5176645007339,337.70963817365356
1237646587710014785,80.5676352338249,0.772164966619537,20.20567,20.72444,22.25686,1295.7073025802447,448.2399171248509
1237646587710013548,80.5750349766403,0.791465229245963,19.18306,19.37479,19.8631,1471.1395853320275,515.4363879795493
1237646587710014814,80.582167896039,0.754370192432187,18.89049,20.43461,21.7728,1133.9693544598317,580.4521691316058
1237646587710014861,80.5907489280966,0.737507268322031,19.69171,21.082,22.8632,980.6988726646164,658.5472241666135
1237646587710013649,80.5926285612881,0.754649178142234,18.82873,18.97045,19.32133,1136.5103597863313,675.5623422789965
1237646587710014072,80.5935127711253,0.732354834836413,15.12935,16.5418,17.94469,933.8674804901547,683.6995670128154
1237646587710014418,80.5986030624989,0.77700262442236,20.63097,20.92703,21.86176,1339.6939939274753,729.7860034476574
1237646587710014094,80.6005936120304,0.672555756507531,18.88347,19.07859,19.6184,390.3300729873922,748.3439565547152
1237646587710013721,80.6101058431574,0.691600875275919,19.54878,19.78287,20.45445,563.4449814967163,834.7493712545644
1237646587710014185,80.6327711058063,0.667462431009775,19.59443,20.26573,21.667,344.0522403033823,1040.9392093938345
1237646587710014970,80.6328642322208,0.770456152280695,18.97252,20.09388,21.60373,1280.209155226049,1041.3261222524939
1237646587710013804,80.636051419666,0.831374699967983,18.37997,18.65424,19.39891,1833.9278979081441,1070.032473588652
1237646587710014193,80.6382079607379,0.678638865338569,18.67056,18.96167,19.71678,445.64324598648716,1090.3236329718468
1237646587710014200,80.6402039743264,0.649710077756637,18.384,18.57382,19.02652,182.69710115231135,1108.6018794827712
1237646587710014259,80.6529195590573,0.734740539009986,18.31962,18.51773,18.91016,955.5859988792625,1223.8353192544666
1237646587710014453,80.6640408226694,0.686712549102881,17.87583,19.22867,20.76109,519.0446682964616,1325.171123523005
1237646587710013865,80.6649871447163,0.664953334274711,15.37178,15.836,16.85905,321.2655832321062,1333.8740850184338
1237646587710014646,80.5248549313364,0.793825531963857,20.24376,20.94957,22.57745,1492.5728172053805,59.17835006174187
1237646587710014645,80.5265025672716,0.794754796499841,20.03686,20.94706,22.34342,1501.01992474796,74.15507808185976
1237646587710014652,80.528459044907,0.759647610193963,19.66796,19.98879,20.72637,1181.9152320026542,92.09301163089447
1237646587710014737,80.5549373318722,0.719779360627065,19.95461,20.60902,22.11441,819.545192317624,333.01282772819945
1237646587710014510,80.5602084216287,0.712100685985034,20.3491,21.00327,22.40611,749.7525322289202,380.9726361647327
1237646587710014476,80.5606313765248,0.666560804139852,18.95811,19.62345,21.09901,335.8197572928432,385.0148619708293
1237646587710014002,80.5617148597261,0.657213746248161,18.79666,20.12763,21.56033,250.86044070648097,394.90676905982775
1237646587710014799,80.5728213581799,0.84540253265378,19.92604,20.45325,21.80637,1961.3999500047503,495.0755379891956
1237646587710014839,80.5884853461318,0.660662678718388,21.04755,21.67319,24.15687,282.22215323128876,638.3020806498143
1237646587710013708,80.6120769770224,0.844087951245846,20.48189,21.77559,23.07149,1949.4708599567557,851.9974522457446
1237646587710014914,80.6167857688142,0.674710483228479,20.96459,22.44403,24.88754,409.92408780996016,895.5609027499024
1237646587710014940,80.6258748790324,0.819882430894508,21.13122,22.14008,23.90751,1729.4632279573011,977.5571551205804
1237646587710014974,80.6332591224806,0.712599425825629,20.44802,21.10449,22.62979,754.3234221537934,1045.1749266413374
1237646587710014435,80.6411962380965,0.71474495773364,18.26925,19.08196,20.54956,773.8298586724505,1117.3325706353667
1237646587710014596,80.6657084350968,0.792928601588115,20.00462,20.90651,22.62355,1484.4921733382687,1339.852393057493
1237646587710013513,80.5639809352198,0.749564556077469,19.73042,21.01313,22.5254,1090.280292834065,415.11180346539396
1237646587710014039,80.5762973494586,0.689015317624469,18.95906,19.13111,19.54628,539.9264751340476,527.3596455741753
1237646587710014116,80.6055330727879,0.688835952851431,16.95717,17.20489,17.90956,538.3108832492148,793.1840203092427
1237646587710013805,80.6404091868828,0.831191567172861,20.45782,20.79715,21.72361,1832.2659722897274,1109.6546999812083
1237646587710014222,80.6428576575061,0.711777210459934,18.66679,18.86081,19.37536,746.8556575931375,1132.4521303327328
1237646587710013821,80.6462726054465,0.704883779743411,19.31256,20.02236,21.57381,684.2002003869645,1163.5331083075184
1237646587710013762,80.6538080682869,0.641137937003832,19.32462,20.19054,21.66011,104.78904138061296,1232.3358833259344
1237646587710014269,80.6551796765353,0.677154009771036,18.11749,18.26667,18.65451,432.1570399877736,1244.644818462465
1237646587710015072,80.6699071815901,0.733397145743808,19.87883,20.2594,21.24328,943.386262387462,1378.2986534774623
1237646587710014658,80.529700858583,0.756871250058608,19.65689,20.2538,21.45426,1156.680085935883,103.39575107632356
1237646587710014477,80.5600068427913,0.667233762458452,20.50514,21.4617,23.07473,341.9363106102685,379.3334015635332
1237646587710014003,80.5626670948946,0.660182205571556,20.26439,20.5641,21.0818,277.8425981234269,403.5521354617376
1237646587710014206,80.6395907728879,0.743581815048115,20.73488,21.01065,22.05436,1035.940153280908,1102.605932453389
1237646587710013794,80.6401658231232,0.67540356651495,20.9697,21.6147,23.02621,416.2372780921572,1108.1398896718388
1237646587710014031,80.5761320603135,0.783709710141994,15.37576,16.06116,17.46493,1400.6466434191348,525.4450293668522
1237646587710013525,80.5796687024371,0.714639652060409,17.91574,18.44231,19.7732,772.839338254542,557.9018159702679
1237646587710014403,80.5879909645016,0.720437371341744,18.68885,19.25447,20.66452,825.5415028789757,633.5455629807925
1237646587710014098,80.6014293355754,0.659438589407731,16.62935,17.04456,18.05522,271.10246121178056,756.0004536095137
1237646587710014410,80.6043847834237,0.827011499776818,18.28986,19.12766,20.65822,1794.2507336059302,782.1344647668351
1237646587710014172,80.6243340297488,0.790688776936251,17.47204,17.60707,18.006,1464.1077224877915,963.6773422822478
1237646587710014935,80.6270202331261,0.646407278997423,19.48664,20.10221,21.59578,152.66872049758535,988.7433241777694
1237646587710013760,80.630614426977,0.6400754967625,16.02182,16.37159,17.36684,95.1181804684038,1021.4518192435207
1237646587710014229,80.6443433132719,0.651301151513393,19.26691,19.46964,20.04759,197.16160131261313,1146.2317146968626
1237646587710014235,80.6462423022609,0.743152055984062,17.65927,17.94011,18.6664,1032.0379339357403,1163.0856707221337
1237646587710014485,80.6669600272905,0.763218646042955,19.98856,20.31311,21.13234,1214.4455516129478,1351.3668755842966
1237646587710014302,80.6678188002754,0.781482483879302,19.17453,19.41777,19.99654,1380.4545290476183,1359.0922275606079
1237646587710014484,80.668083660375,0.763505124516101,18.70784,19.93432,21.40682,1217.0502317339633,1361.5819660265379
1237646587710014635,80.5241107525327,0.76330594699056,19.98385,20.52854,21.80947,1215.165942312933,52.54154686715776
1237646587710013691,80.6055852850317,0.798048391484054,20.18527,20.70669,21.89563,1530.9922397432001,793.1772803874381
1237646587710014149,80.6196729728254,0.732431311344832,20.19281,21.5013,22.9525,934.5765988510315,921.5565302809063
1237646587710014230,80.6446985653307,0.649864502023477,20.47048,21.25812,22.91041,184.1034236776228,1149.4682954338193
1237646587710015024,80.6525051849944,0.823987829563028,20.06241,20.91239,22.41662,1766.795384364143,1219.6656240073
1237646587710015307,80.6582528486058,0.685550835070892,21.13256,22.60081,23.91992,508.48162019115136,1272.549574063362
1237646587710015308,80.6592378129292,0.685278568739748,21.40693,22.31942,24.58424,506.00748855837935,1281.5065332765155
1237646587710013590,80.5762540613366,0.652093805832209,17.0128,17.26773,17.90826,204.3296447047719,527.1265980725577
1237646587710014548,80.5892934200925,0.83557634681824,20.40539,20.34018,20.55704,1872.0929156070256,644.8842096787146
1237646587710013473,80.5370663200518,0.660602226739528,16.53132,16.75228,17.32826,281.64936705079265,170.77556016817005
1237646587710013524,80.5750458325983,0.714077349397979,17.51001,17.74276,18.3029,767.7261113150389,515.8714071215729
1237646587710013653,80.5960486091288,0.748283117399991,19.80649,20.20011,21.2155,1078.6481085537953,706.6863443844956
1237646587710013930,80.5282609547383,0.651767970734713,18.60114,18.81056,19.29321,201.34708545065303,90.75036810323115
1237646587710013499,80.5546495890485,0.662922686766536,17.21516,17.33497,17.69658,302.74854821933354,330.6412700714445
1237646587710014027,80.5745228031927,0.831649825632119,18.08337,18.24094,18.70323,1836.3958204665662,510.60500478289384
1237646587710013592,80.5766179006904,0.638710207727138,17.92426,18.11697,18.61166,82.67991175105215,530.4930139050425
1237646587710014052,80.5832790049833,0.767537646625932,17.67915,17.84142,18.22995,1253.6548314199943,590.497247232634
1237646587710014099,80.6023108692551,0.66089554622078,19.66469,19.89988,20.56482,284.3458874772581,764.0093711955069
1237646587710014173,80.6260281240117,0.790972305708107,19.63891,19.91537,20.65371,1466.685821837045,979.0791512579083
1237646587710013932,80.5265540921025,0.65162069536334,21.26269,23.1047,24.68025,200.0077624431268,75.23132007899176
1237646587710015115,80.5350421581476,0.653152820527269,21.49232,22.2982,25.05184,213.93734723382954,152.40264321971415
1237646587710014837,80.584674708981,0.828778637263642,21.42293,22.7957,24.57832,1810.3030498373719,602.9199990361724
1237646587710014920,80.618781783155,0.681455405585413,21.14646,21.9812,23.34754,471.23291102310054,913.6796515730073
1237646587710013498,80.556987129051,0.65850386170764,16.93662,17.22251,17.99161,262.5847943062083,351.9143508284022
1237646587710014165,80.6224706154435,0.645258111365756,19.857,19.63418,19.38818,142.2208144122518,947.3809745459783
1237646587710013950,80.5353999459331,0.726131261503172,18.18825,18.36027,18.80066,877.2724709394125,155.3446281069272
1237646587710013546,80.5711716289945,0.790023086751006,17.01271,18.79319,20.22864,1458.0295054272447,480.31625757042855
1237646587710014073,80.5977413052161,0.731708904293989,18.48593,18.64283,19.07063,927.9984939397556,722.1496495100718
1237646587710013761,80.6361995057661,0.643139374071379,17.9941,18.13959,18.50945,122.9704750041036,1072.220598188254
1237646587710014205,80.6378118119426,0.743673625982173,19.61017,19.87206,20.58581,1036.773595154181,1086.430648039411
1237646587710013820,80.6400684028107,0.707227235724265,17.93971,18.13457,18.67717,705.4971830422323,1107.111545165047
1237646587710013857,80.6535915561647,0.661240882468989,17.88652,18.14586,18.85414,287.51417270811123,1230.2766298805004
1237646587710013877,80.6712967322451,0.821401904000255,16.94045,17.37599,18.40597,1743.303128257085,1390.5330592554358
1237646587710013618,80.5799236961483,0.760008031628014,21.18267,21.85551,23.21356,1185.213138647773,560.022695440552
1237646587710013751,80.6250588522696,0.663122711058589,21.034,21.71226,22.71781,304.6020636412536,970.8350824977495
1237646587710015073,80.6686488265122,0.732517251942422,20.99404,22.30898,24.16929,935.3876724955643,1366.8612479422995
1237646587710013523,80.5682787474717,0.713107455912206,17.08046,17.25321,17.66535,758.9071600602997,454.34673957341766
1237646587710013522,80.570609180354,0.713258754313956,15.00827,15.26746,15.95657,760.2834543500653,475.53525632538003
1237646587710013646,80.6134027571607,0.759852756597451,15.07893,15.85601,17.27613,1183.8189933178164,864.4242992049586
1237646587710013853,80.6541496754755,0.724472050509622,18.98623,19.202,19.75163,862.2518130337985,1235.066247512018
1237646587710013648,80.6030360289533,0.751901025951385,17.88332,18.58655,20.22773,1111.5365452232782,770.202140637227
1237646587710013650,80.6041868727691,0.758839220422949,18.94402,19.94671,21.4474,1174.6015306093163,780.6353830845427
1237646587710013654,80.6093277559582,0.751959584544734,21.41345,22.45687,23.54031,1112.0721718928155,827.4081142363526
1237646587710013728,80.6107272729739,0.706789112932651,20.99149,21.55435,22.69223,701.4981290425932,840.3325513491809
1237646587710013531,80.5809069675729,0.709051616329296,21.95872,22.29021,23.21589,722.0477457774971,569.1849348287335
1237646587710013692,80.6140132857588,0.804634596983629,21.45754,23.02258,24.81165,1590.8618684441235,869.7771930422834
1237646587710013465,80.5339064953896,0.814843242671529,16.27536,16.41414,16.80217,1683.615920485412,141.3876157626952
1237646587710013983,80.5459256042044,0.723696302936079,16.97973,17.23878,17.91853,855.1442565825816,251.05810523884827
1237646587710013490,80.553597090547,0.705878304152253,16.79536,16.97419,17.45138,693.1915792269947,320.88666183180646
1237646587710013995,80.5553810472982,0.668795170629966,17.24548,18.03552,19.55665,356.1266302112866,337.26675804903425
1237646587710014001,80.5615574902973,0.658151188798464,17.51326,17.72515,18.38123,259.3812275322125,393.47184068630696
1237646587710013511,80.565109830592,0.747783781486302,16.11948,16.34999,16.94185,1074.094533121157,425.3837640483301
1237646587710014020,80.5728545899882,0.756889220748612,17.40617,17.65363,18.29059,1156.8615226046525,495.7619503581467
1237646587710014240,80.646903952175,0.804468171031192,17.51906,17.92231,18.94655,1589.368524362078,1168.8260739235477
1237646587710014246,80.6500972888091,0.694700980727438,17.41634,18.60868,20.07135,591.6464232940126,1198.3544717717325
1237646587710013869,80.6682092883981,0.706546206318681,15.61028,15.80679,16.35831,699.324648712373,1362.9826553287637
1237646587710013507,80.5620328127904,0.815303013034855,17.22199,17.36598,17.76147,1687.8063497852768,397.11495534069104
1237646587710015310,80.6600992418369,0.72494404385313,21.61203,22.81552,24.78258,866.5457594138037,1289.1597088852689
1237646587710014026,80.5736147997213,0.830723504397112,17.7007,18.37538,19.8117,1827.9756293894511,502.35334034477614
1237646587710013627,80.5859250569254,0.705035210860041,15.43262,15.60927,16.09843,685.5432662822533,614.8288689553024
1237646587710013636,80.5872083194274,0.640011671044304,15.43238,15.61603,16.15311,94.51471959730532,626.7810006748731
1237646587710013494,80.5545744385339,0.735205348937102,16.34706,16.54278,17.01571,959.7588431281673,329.6468793130919
1237646587710013750,80.6237302474625,0.664474621181868,15.70023,15.87989,16.39762,316.8894552343413,958.7487618755636
1237646587710013754,80.6274638668394,0.78624229532191,16.01008,16.16611,16.57283,1423.6934275224912,992.1543001399872
1237646587710014210,80.6417925153875,0.794404680060407,17.40674,17.6904,18.33193,1497.89363922542,1122.3970282412129
1237646587710013839,80.6455097677316,0.770541518539168,16.12142,16.28061,16.70636,1280.9927377687109,1156.3022361792598
1237646587710013856,80.6562404383493,0.660651902168355,16.55453,16.75576,17.26922,282.16229970158724,1254.3642189624993
1237646587710013881,80.6715828179395,0.769505778039454,16.09922,16.33047,16.96512,1271.5952661170334,1393.3700297862204
1237646587710014511,80.5612512247411,0.713039974866653,21.64027,23.05816,24.32761,758.2906189837004,390.45014313146515
1237646587710015172,80.5757036754656,0.734608500714678,21.33547,22.44452,23.93897,954.3433372469856,521.7635075316506
1237646587710014561,80.6029716608006,0.665150655772137,20.36292,21.37149,23.07736,323.022915676146,769.9988695206694
1237646587710013617,80.579126211112,0.758530518576607,16.27922,16.48607,17.00355,1171.782973822766,552.7781727957307
1237646587710013711,80.6145828156046,0.642075402933043,15.24677,15.57712,16.43405,113.28728407251833,875.6751330262365
1237646587710014738,80.5561076441137,0.719876386900793,21.45626,22.40397,23.92981,820.4276146479309,343.65331658544767
1237646587710014087,80.599011026218,0.650456874884906,17.15075,17.33775,17.89596,189.46216252954946,734.0514898930923
1237646587710013759,80.6316281686894,0.638142775398414,15.78042,15.98418,16.55274,77.55133075700849,1030.6779167838686
1237646587710013793,80.6391477374715,0.673200110402281,16.15854,16.29877,16.66329,396.20843432208676,1098.8928573988746
1237646587710013875,80.6709439553712,0.81884854006064,15.61506,15.82171,16.36384,1720.0941523482693,1387.3371536639766
1237646587710013589,80.5788147019119,0.642171022738578,15.18081,15.43206,16.09836,114.13797794313086,550.4524237913929
1237646587710013852,80.6543103581714,0.723385247606759,16.38056,16.55852,17.023,852.3734679951613,1236.5321323457624
1237646587710015069,80.6698213654992,0.766133494161681,18.98912,19.98234,21.41016,1240.9418473333485,1377.3697384594138
1237646587710013580,80.5782593873138,0.812522083504424,15.38508,15.56389,16.02874,1662.5365538629444,544.6617717887964
1237646587710013652,80.607841709462,0.766522293161854,19.69058,19.91201,20.47746,1244.4383989806006,813.8322735820643
1237646587710014444,80.6538292830845,0.698189679963899,18.04917,18.95617,20.43738,623.3591343028286,1232.2716009248052
1237646587710013647,80.6057294264292,0.766382555857294,17.02452,17.26368,17.97744,1243.1671318130825,794.6274546240709
1237646587710013467,80.5313008670872,0.814506586411337,21.64824,22.46826,22.91724,1680.5549308317677,117.6982140885716
1237646587710014317,80.6703497557916,0.68718134078359,17.50094,17.75114,18.3674,523.3098295367142,1382.532592765966
1237646587710013568,80.5836352160807,0.836143230611401,18.33602,19.76325,21.27128,1877.2428190299347,593.4366521577551
1237646587710014048,80.5816521212426,0.771073031627238,17.48866,17.7466,18.39509,1285.7887586466845,575.6897806612648
1237646587710014427,80.6216805791861,0.845567571637958,18.18806,19.24086,20.77579,1962.9252251420758,939.3078415680106
1237646587710014307,80.6684015326551,0.637228723626672,19.2097,19.37583,19.94654,69.26549301630212,1365.0451640792755
1237646587710014436,80.6417875180279,0.716133882796434,21.64452,22.82161,24.29262,786.4547868007124,1122.70248292132
1237646587710013841,80.6475889191431,0.77022661342622,19.98976,20.70008,22.12719,1278.1317121850361,1175.2078401438682
1237646587710014409,80.6033799552715,0.828527410191478,17.42258,19.22412,20.65093,1808.0290237782986,772.9917507376952
1237646587710014167,80.6227820430998,0.646143696557276,22.39337,23.48684,24.22261,150.27049538246536,950.2086995349806
1237646587710015025,80.6538550486085,0.825822907083019,21.93062,22.49219,24.29946,1783.4761395955124,1231.9305189026436
1237646587710014640,80.5242567425602,0.748386948755153,20.14338,21.50193,23.26052,1079.5603759475891,53.932207630781704
1237646587710013941,80.5300865959105,0.802713438347583,17.83957,18.67308,20.09764,1573.361031115528,106.70800455604149
1237646587710014374,80.5351693851281,0.796722797339569,18.40944,19.12786,20.55901,1518.911196948371,152.9472951147702
1237646587710013508,80.5630858040296,0.814033129992445,19.58387,20.65644,22.31323,1676.2642502160888,406.69441562377057
1237646587710014833,80.5850624120239,0.650172162459171,21.15129,21.77773,23.72486,186.86720336284145,607.2249197597187
1237646587710014117,80.6037553738092,0.690574568554103,19.74187,20.09163,21.05696,554.1130148193456,777.0127696480122
1237646587710014141,80.6159706014241,0.822843700982623,17.70409,18.61261,20.08142,1756.373963592972,887.4928055743741
1237646587710014161,80.6219899184194,0.826031247223494,18.87537,19.24615,20.36145,1785.3504664022817,942.2071729239221
1237646587710014945,80.6280072272698,0.654681649807446,19.6418,21.04058,22.78617,227.878966985577,997.6807211273128
1237646587710014256,80.6525887438884,0.708204415348036,20.861,21.08427,21.676,714.3868791727541,1220.9469883080938
1237646587710014282,80.6621876598724,0.705748561008515,18.42896,18.9792,20.31731,692.0705766960066,1308.2352161466822
1237646587710014459,80.6681641010562,0.693856172120079,18.71375,19.12737,20.33238,583.9790413047083,1362.629372190716
1237646587710014836,80.58590374664,0.829651559798187,19.2622,19.77278,21.07559,1818.2380535098887,614.0907641891515
1237646587710014641,80.5241384048078,0.747525408724529,20.72827,22.09129,23.81687,1071.7294006493034,52.85989717839436
1237646587710015129,80.5439198994965,0.834977254477726,21.81925,22.44265,24.39226,1866.627329574539,232.3450279850627
1237646587710014742,80.5561459926877,0.779543830147681,19.88028,21.711,22.99642,1362.772104246355,343.7450098513225
1237646587710014776,80.5656874589084,0.656484495121036,21.02992,22.2787,23.63775,244.23374194219866,431.03075197564834
1237646587710014961,80.6296747329586,0.646587684839392,21.04004,22.14546,23.78273,154.3100339847058,1012.8785942655043
1237646587710014186,80.6346651772916,0.667043346753754,20.58275,21.8695,23.11882,340.24409320213067,1058.1628714655571
1237646587710014576,80.6370616717262,0.784845679136135,20.26156,21.52538,23.56116,1411.0046221344767,1079.42596088246
1237646587710014247,80.6483307613705,0.693636179053534,20.88951,22.17463,24.31518,581.9668629958929,1182.2972534213152
1237646587710014460,80.6682601088029,0.693086689480802,21.22459,21.48069,22.00821,576.984919797102,1363.5058070419996
1237646587710014848,80.5876480291356,0.785550606296867,19.93857,21.59325,23.08072,1417.3849382063204,630.1428135104462
1237646587710013495,80.5548396847018,0.737195121148295,21.469,21.86514,22.27257,977.8448982799913,332.05002153424897
1237646587710014913,80.6167305875992,0.675475899947426,20.60015,20.99017,21.69582,416.8812843220845,895.0557781508971
1237646587710015043,80.6586211148215,0.700768517155017,19.97816,20.28569,21.11491,646.8023910142467,1275.8292641150588
1237646587710015114,80.5351140415666,0.654523590467152,21.17606,21.85023,23.6439,226.39695911136255,153.05039922946605
1237646587710015279,80.6477258476175,0.797592901414172,21.74158,22.95074,24.57109,1526.876531282815,1176.329811231207
1237646587710014252,80.6530775440988,0.798545979629405,19.79946,20.36072,21.59864,1535.542885813464,1224.9842485240672
1237646587710014971,80.6319052893783,0.77159165610384,20.13862,21.17376,22.83429,1290.5296986839196,1032.6020984282302
1237646587710014223,80.6441477631706,0.710764287651694,20.03884,20.31572,21.1934,737.6495239902831,1144.1868092806756
1237646587710015008,80.6493869050854,0.846714468404094,19.63332,20.66666,22.25867,1973.3666725535845,1191.2115064590514
1237646587710015039,80.6582636464461,0.792526474773424,21.02938,21.49539,23.2215,1480.8321626779655,1272.164551966235
1237646587710014388,80.5476899314088,0.745411667518627,18.44376,19.15705,20.58258,1052.5258023959846,267.0068532278837
1237646587710013806,80.6382091390335,0.831084515637355,20.72165,22.16399,24.06281,1831.2915842017078,1089.6520467012056
1237646587710014318,80.6687702075744,0.686720682115939,19.64635,20.20319,21.5488,519.1216560068526,1368.172735585607
1237646587710014985,80.6358222019168,0.845428500317263,19.75296,20.38308,21.71734,1961.6694629260412,1067.8855634207257
1237646587710014389,80.5492023505701,0.743813386529185,19.20361,19.64913,20.79261,1037.9989287601782,280.76510524677167
1237646587710013727,80.6107247107816,0.705510196361116,20.60985,20.99885,22.06971,689.8734743353541,840.3149066720916
1237646587710013584,80.5823780025669,0.809378469531074,21.84977,21.8859,21.77873,1633.9647535443187,582.122632731747
1237646587710014303,80.667571565615,0.781870178428683,20.46308,20.78434,21.8859,1383.978298349227,1356.842550670694
1237646587710014440,80.6471412256382,0.765824531601716,18.08405,19.00956,20.37659,1238.1189084619625,1171.15707650973
1237646587710014549,80.5887504592565,0.835783093980922,20.77451,21.5816,23.18449,1873.9718694143485,639.9466390385786
1237646587710015184,80.5910348115168,0.764916645791939,21.27358,22.22225,23.52928,1229.8352022195477,661.0265513512342
1237646587710013446,80.5237648116284,0.652384943228715,18.75103,19.17212,20.26125,206.9533010101835,49.86650259995906
1237646587710013555,80.5644762729901,0.795306452139088,22.73241,22.43594,24.45934,1506.0494191894152,419.41777178223344
1237646587710014053,80.5811906821999,0.767153279568758,18.70514,19.46772,20.98031,1250.160135408821,571.511343053723
1237646587710013491,80.5538055268063,0.707699336729032,23.02285,22.91303,24.97303,709.743865754486,322.7740121786693
1237646587710014021,80.5738160388198,0.757249864579817,22.29722,23.13003,24.60084,1160.140024858078,504.50215147602637
